Game Turn, City, Production Added, Current Item, Current Production, Production Needed
228, LOC_CITY_NAME_HATTUSA, 333.0, UNIT_MECHANIZED_INFANTRY, 366.8, 435
229, LOC_CITY_NAME_MBANZA_KONGO, 52.5, BUILDING_POWER_PLANT, 228.0, 388
229, LOC_CITY_NAME_MBUMBI, 33.0, BUILDING_POWER_PLANT, 166.1, 388
229, LOC_CITY_NAME_SEOUL, 29.0, BUILDING_FACTORY, 270.8, 261
229, LOC_CITY_NAME_MBAMBA, 41.2, BUILDING_ZOO, 41.2, 298
229, LOC_CITY_NAME_KWILA, 5.0, BUILDING_MUSEUM_ARTIFACT, 167.8, 194
229, LOC_CITY_NAME_MBWILA, 13.0, DISTRICT_COMMERCIAL_HUB, 210.7, 309
229, LOC_CITY_NAME_MPINDA, 10.5, BUILDING_ZOO, 100.3, 298
229, LOC_CITY_NAME_KWANGO, 11.0, BUILDING_ZOO, 74.1, 298
229, LOC_CITY_NAME_MBANZA_NSUNDI, 37.0, DISTRICT_INDUSTRIAL_ZONE, 229.2, 214
229, LOC_CITY_NAME_KINCHASSA, 44.1, BUILDING_POWER_PLANT, 220.7, 388
229, LOC_CITY_NAME_MBANZA_MPANGU, 11.5, DISTRICT_COMMERCIAL_HUB, 267.3, 290
229, LOC_CITY_NAME_SANGA, 28.3, DISTRICT_COMMERCIAL_HUB, 83.8, 361
229, LOC_CITY_NAME_MBAMBA_LOVATA, 21.0, BUILDING_BROADCAST_CENTER, 235.2, 388
229, LOC_CITY_NAME_URUK, 141.8, UNIT_MODERN_ARMOR, 988.6, 1024
229, LOC_CITY_NAME_UR, 168.2, UNIT_MODERN_ARMOR, 823.2, 1024
229, LOC_CITY_NAME_JIAODONG, 83.6, DISTRICT_SPACEPORT, 727.6, 1206
229, LOC_CITY_NAME_XIAN, 98.8, BUILDING_HANGAR, 313.9, 311
229, LOC_CITY_NAME_ADAB, 115.5, UNIT_JET_BOMBER, 478.1, 469
229, LOC_CITY_NAME_LAGASH, 99.4, UNIT_JET_BOMBER, 99.4, 469
229, LOC_CITY_NAME_SIPPAR, 58.9, DISTRICT_THEATER, 381.1, 361
229, LOC_CITY_NAME_NIPPUR, 85.1, UNIT_NUCLEAR_SUBMARINE, 180.3, 1024
229, LOC_CITY_NAME_ERIDU, 77.9, BUILDING_STOCK_EXCHANGE, 312.8, 261
229, LOC_CITY_NAME_AKSHAK, 20.9, DISTRICT_COMMERCIAL_HUB, 164.2, 361
229, LOC_CITY_NAME_LARSA, 58.9, DISTRICT_CAMPUS, 208.8, 214
229, LOC_CITY_NAME_NIDAROS, 144.6, UNIT_BOMBER, 506.9, 375
229, LOC_CITY_NAME_KRISTIANSAND, 32.3, BUILDING_SHIPYARD, 130.1, 194
229, LOC_CITY_NAME_STAVANGER, 72.4, BUILDING_HANGAR, 72.4, 311
229, LOC_CITY_NAME_KABUL, 70.5, BUILDING_AIRPORT, 70.5, 402
229, LOC_CITY_NAME_SKEDSMO, 99.3, UNIT_BOMBER, 331.9, 375
229, LOC_CITY_NAME_SKIEN, 42.9, BUILDING_HANGAR, 42.9, 311
229, LOC_CITY_NAME_OSLO, 54.4, BUILDING_STUPA, 116.6, 127
229, LOC_CITY_NAME_AVALDSNES, 37.4, DISTRICT_AERODROME, 78.2, 296
229, LOC_CITY_NAME_GENEVA, 462.2, UNIT_TRADER, 462.2, 92
229, LOC_CITY_NAME_ALESUND, 44.9, BUILDING_SEAPORT, 44.9, 388
229, LOC_CITY_NAME_LONDON, 74.0, BUILDING_POWER_PLANT, 253.1, 388
229, LOC_CITY_NAME_SHEFFIELD, 208.6, BUILDING_AIRPORT, 208.6, 402
229, LOC_CITY_NAME_BRISTOL, 112.7, UNIT_MECHANIZED_INFANTRY, 495.1, 979
229, LOC_CITY_NAME_BIRMINGHAM, 112.8, DISTRICT_SPACEPORT, 445.3, 1206
229, LOC_CITY_NAME_PLYMOUTH, 86.9, UNIT_JET_BOMBER, 396.7, 469
229, LOC_CITY_NAME_LEEDS, 223.8, UNIT_MODERN_ARMOR, 223.8, 1024
229, LOC_CITY_NAME_KANDY, 53.6, BUILDING_TEMPLE, 107.3, 80
229, LOC_CITY_NAME_BRADFORD, 51.8, BUILDING_AIRPORT, 187.3, 402
229, LOC_CITY_NAME_MANCHESTER, 74.0, BUILDING_BANK, 222.0, 194
229, LOC_CITY_NAME_PRESTON, 44.4, BUILDING_STOCK_EXCHANGE, 298.3, 261
229, LOC_CITY_NAME_LIVERPOOL, 37.6, UNIT_MISSILE_CRUISER, 155.3, 455
229, LOC_CITY_NAME_PARIS, 126.4, UNIT_SPY, 416.8, 502
229, LOC_CITY_NAME_BORDEAUX, 109.1, BUILDING_STOCK_EXCHANGE, 258.0, 261
229, LOC_CITY_NAME_LA_ROCHELLE, 98.8, UNIT_NUCLEAR_SUBMARINE, 608.3, 1024
229, LOC_CITY_NAME_ROUEN, 86.8, UNIT_SPY, 294.4, 502
229, LOC_CITY_NAME_NANTES, 56.2, UNIT_NUCLEAR_SUBMARINE, 290.0, 1024
229, LOC_CITY_NAME_RENNES, 82.3, DISTRICT_ENCAMPMENT, 285.2, 361
229, LOC_CITY_NAME_MARSEILLE, 39.6, UNIT_ARCHAEOLOGIST, 118.9, 268
229, LOC_CITY_NAME_MOHENJO_DARO, 40.7, UNIT_ARCHAEOLOGIST, 82.4, 268
229, LOC_CITY_NAME_TOULOUSE, 27.8, DISTRICT_HARBOR, 315.9, 361
229, LOC_CITY_NAME_RHEIMS, 127.2, PROJECT_MANHATTAN_PROJECT, 127.2, 670
229, LOC_CITY_NAME_RIO_DE_JANEIRO, 137.6, UNIT_MECHANIZED_INFANTRY, 628.2, 979
229, LOC_CITY_NAME_FORTALEZA, 47.5, BUILDING_AIRPORT, 146.2, 402
229, LOC_CITY_NAME_BELEM, 89.8, UNIT_MECHANIZED_INFANTRY, 706.4, 979
229, LOC_CITY_NAME_YEREVAN, 61.0, PROJECT_LAUNCH_MOON_LANDING, 822.2, 1005
229, LOC_CITY_NAME_SALVADOR, 28.5, BUILDING_SEAPORT, 368.3, 388
229, LOC_CITY_NAME_MANAUS, 70.4, BUILDING_SHIPYARD, 70.4, 194
229, LOC_CITY_NAME_GUARULHOS, 133.7, UNIT_MECHANIZED_INFANTRY, 133.7, 979
229, LOC_CITY_NAME_PORTO_ALEGRE, 68.4, DISTRICT_HARBOR, 337.1, 361
229, LOC_CITY_NAME_SAO_LUIS, 59.4, UNIT_SPY, 489.5, 653
229, LOC_CITY_NAME_NATAL, 101.0, UNIT_JET_BOMBER, 101.0, 469
229, LOC_CITY_NAME_MACEIO, 29.6, BUILDING_SHIPYARD, 155.9, 194
229, LOC_CITY_NAME_STOCKHOLM, 38.8, BUILDING_POWER_PLANT, 144.1, 388
229, LOC_CITY_NAME_GOIANIA, 42.1, BUILDING_MARKET, 42.1, 80
229, LOC_CITY_NAME_CAMPINAS, 19.9, UNIT_MECHANIZED_INFANTRY, 360.2, 435
229, LOC_CITY_NAME_NATAL, 72.2, UNIT_JET_BOMBER, 173.3, 469
229, LOC_CITY_NAME_GUARULHOS, 72.2, UNIT_MECHANIZED_INFANTRY, 205.9, 979
229, LOC_CITY_NAME_CAIRO, 112.8, PROJECT_LAUNCH_MOON_LANDING, 794.1, 1005
229, LOC_CITY_NAME_BAGHDAD, 76.0, BUILDING_BROADCAST_CENTER, 384.8, 388
229, LOC_CITY_NAME_HONG_KONG, 88.8, UNIT_SUBMARINE, 597.5, 723
229, LOC_CITY_NAME_MEDINA, 70.3, BUILDING_POWER_PLANT, 318.8, 388
229, LOC_CITY_NAME_ADEN, 81.7, UNIT_BOMBER, 373.8, 375
229, LOC_CITY_NAME_MECCA, 48.1, DISTRICT_NEIGHBORHOOD, 246.3, 302
229, LOC_CITY_NAME_JEDDAH, 72.5, UNIT_BOMBER, 72.5, 375
229, LOC_CITY_NAME_HATTIN, 80.1, BUILDING_MILITARY_ACADEMY, 80.1, 261
229, LOC_CITY_NAME_HOMS, 17.1, UNIT_ARCHAEOLOGIST, 212.4, 268
229, LOC_CITY_NAME_ZANZIBAR, 15.2, BUILDING_STOCK_EXCHANGE, 190.0, 261
229, LOC_CITY_NAME_BUENOS_AIRES, 13.2, UNIT_MECHANIZED_INFANTRY, 195.4, 435
229, LOC_CITY_NAME_NAN_MADOL, 89.1, DISTRICT_HARBOR, 370.4, 302
229, LOC_CITY_NAME_PRESLAV, 16.2, UNIT_MECHANIZED_INFANTRY, 70.0, 435
229, LOC_CITY_NAME_LA_VENTA, 8.8, BUILDING_SEWER, 78.4, 134
229, LOC_CITY_NAME_BANDAR_BRUNEI, 4.8, DISTRICT_NEIGHBORHOOD, 132.2, 273
229, LOC_CITY_NAME_VALLETTA, 2.4, UNIT_TRADER, 75.5, 97
229, LOC_CITY_NAME_AMSTERDAM, 2.8, UNIT_TRADER, 78.5, 95
229, LOC_CITY_NAME_VILNIUS, 12.0, BUILDING_BROADCAST_CENTER, 30.3, 388
229, LOC_CITY_NAME_HATTUSA, 13.5, UNIT_MECHANIZED_INFANTRY, 380.3, 435
230, LOC_CITY_NAME_MBANZA_KONGO, 52.5, BUILDING_POWER_PLANT, 280.5, 388
230, LOC_CITY_NAME_MBUMBI, 33.0, BUILDING_POWER_PLANT, 199.1, 388
230, LOC_CITY_NAME_SEOUL, 41.8, BUILDING_ZOO, 41.8, 298
230, LOC_CITY_NAME_MBAMBA, 24.0, BUILDING_ZOO, 65.2, 298
230, LOC_CITY_NAME_KWILA, 5.0, BUILDING_MUSEUM_ARTIFACT, 172.8, 194
230, LOC_CITY_NAME_MBWILA, 13.0, DISTRICT_COMMERCIAL_HUB, 223.7, 309
230, LOC_CITY_NAME_MPINDA, 13.6, BUILDING_ZOO, 113.9, 298
230, LOC_CITY_NAME_KWANGO, 12.0, BUILDING_ZOO, 86.1, 298
230, LOC_CITY_NAME_MBANZA_NSUNDI, 55.2, BUILDING_WORKSHOP, 55.2, 130
230, LOC_CITY_NAME_KINCHASSA, 44.1, BUILDING_POWER_PLANT, 264.8, 388
230, LOC_CITY_NAME_MBANZA_MPANGU, 11.5, DISTRICT_COMMERCIAL_HUB, 278.8, 290
230, LOC_CITY_NAME_SANGA, 34.6, DISTRICT_COMMERCIAL_HUB, 118.5, 361
230, LOC_CITY_NAME_MBAMBA_LOVATA, 29.0, BUILDING_BROADCAST_CENTER, 264.2, 388
230, LOC_CITY_NAME_URUK, 141.8, UNIT_MODERN_ARMOR, 1130.4, 1024
230, LOC_CITY_NAME_UR, 168.2, UNIT_MODERN_ARMOR, 991.4, 1024
230, LOC_CITY_NAME_JIAODONG, 83.6, DISTRICT_SPACEPORT, 811.2, 1206
230, LOC_CITY_NAME_XIAN, 105.5, DISTRICT_SPACEPORT, 105.5, 1206
230, LOC_CITY_NAME_ADAB, 113.6, BUILDING_RESEARCH_LAB, 113.6, 388
230, LOC_CITY_NAME_LAGASH, 93.2, UNIT_JET_BOMBER, 192.6, 469
230, LOC_CITY_NAME_SIPPAR, 79.0, BUILDING_AMPHITHEATER, 79.0, 100
230, LOC_CITY_NAME_NIPPUR, 81.0, UNIT_NUCLEAR_SUBMARINE, 261.4, 1024
230, LOC_CITY_NAME_ERIDU, 129.7, BUILDING_SEAPORT, 129.7, 388
230, LOC_CITY_NAME_AKSHAK, 20.9, DISTRICT_COMMERCIAL_HUB, 185.1, 361
230, LOC_CITY_NAME_LARSA, 58.9, DISTRICT_CAMPUS, 267.7, 214
230, LOC_CITY_NAME_NIDAROS, 280.7, UNIT_BOMBER, 280.7, 375
230, LOC_CITY_NAME_KRISTIANSAND, 33.3, BUILDING_SHIPYARD, 163.3, 194
230, LOC_CITY_NAME_STAVANGER, 52.5, BUILDING_HANGAR, 124.9, 311
230, LOC_CITY_NAME_KABUL, 56.0, BUILDING_AIRPORT, 126.5, 402
230, LOC_CITY_NAME_SKEDSMO, 102.2, UNIT_BOMBER, 434.1, 375
230, LOC_CITY_NAME_SKIEN, 29.8, BUILDING_HANGAR, 72.6, 311
230, LOC_CITY_NAME_OSLO, 56.0, BUILDING_STUPA, 172.6, 127
230, LOC_CITY_NAME_AVALDSNES, 38.5, DISTRICT_AERODROME, 116.7, 296
230, LOC_CITY_NAME_GENEVA, 561.2, UNIT_TRADER, 561.2, 92
230, LOC_CITY_NAME_ALESUND, 35.0, BUILDING_SEAPORT, 79.9, 388
230, LOC_CITY_NAME_LONDON, 74.0, BUILDING_POWER_PLANT, 327.1, 388
230, LOC_CITY_NAME_SHEFFIELD, 159.9, BUILDING_AIRPORT, 368.5, 402
230, LOC_CITY_NAME_BRISTOL, 112.7, UNIT_MECHANIZED_INFANTRY, 607.8, 979
230, LOC_CITY_NAME_BIRMINGHAM, 112.8, DISTRICT_SPACEPORT, 558.1, 1206
230, LOC_CITY_NAME_PLYMOUTH, 86.9, UNIT_JET_BOMBER, 483.6, 469
230, LOC_CITY_NAME_LEEDS, 263.0, UNIT_NUCLEAR_SUBMARINE, 263.0, 1024
230, LOC_CITY_NAME_KANDY, 191.7, UNIT_NUCLEAR_SUBMARINE, 191.7, 1024
230, LOC_CITY_NAME_BRADFORD, 51.8, BUILDING_AIRPORT, 239.1, 402
230, LOC_CITY_NAME_MANCHESTER, 98.3, BUILDING_MILITARY_ACADEMY, 98.3, 261
230, LOC_CITY_NAME_PRESTON, 89.0, UNIT_MECHANIZED_INFANTRY, 89.0, 435
230, LOC_CITY_NAME_LIVERPOOL, 37.6, UNIT_MISSILE_CRUISER, 192.8, 455
230, LOC_CITY_NAME_MANCHESTER, 65.0, BUILDING_MILITARY_ACADEMY, 163.3, 261
230, LOC_CITY_NAME_PARIS, 118.8, UNIT_SPY, 535.6, 502
230, LOC_CITY_NAME_BORDEAUX, 94.3, BUILDING_STOCK_EXCHANGE, 352.4, 261
230, LOC_CITY_NAME_LA_ROCHELLE, 91.0, UNIT_NUCLEAR_SUBMARINE, 699.4, 1024
230, LOC_CITY_NAME_ROUEN, 83.0, UNIT_SPY, 377.4, 552
230, LOC_CITY_NAME_NANTES, 56.2, UNIT_NUCLEAR_SUBMARINE, 346.2, 1024
230, LOC_CITY_NAME_RENNES, 82.3, DISTRICT_ENCAMPMENT, 367.5, 361
230, LOC_CITY_NAME_MARSEILLE, 39.6, UNIT_ARCHAEOLOGIST, 158.6, 268
230, LOC_CITY_NAME_MOHENJO_DARO, 40.7, UNIT_ARCHAEOLOGIST, 123.1, 268
230, LOC_CITY_NAME_TOULOUSE, 27.8, DISTRICT_HARBOR, 343.7, 361
230, LOC_CITY_NAME_RHEIMS, 81.4, PROJECT_MANHATTAN_PROJECT, 208.6, 670
230, LOC_CITY_NAME_RIO_DE_JANEIRO, 139.6, UNIT_MECHANIZED_INFANTRY, 767.8, 979
230, LOC_CITY_NAME_FORTALEZA, 51.3, BUILDING_AIRPORT, 197.5, 402
230, LOC_CITY_NAME_BELEM, 89.8, UNIT_MECHANIZED_INFANTRY, 796.2, 979
230, LOC_CITY_NAME_YEREVAN, 64.8, PROJECT_LAUNCH_MOON_LANDING, 887.0, 1005
230, LOC_CITY_NAME_SALVADOR, 28.5, BUILDING_SEAPORT, 396.8, 388
230, LOC_CITY_NAME_MANAUS, 53.6, BUILDING_SHIPYARD, 124.1, 194
230, LOC_CITY_NAME_GUARULHOS, 131.1, UNIT_MECHANIZED_INFANTRY, 337.0, 979
230, LOC_CITY_NAME_PORTO_ALEGRE, 68.4, DISTRICT_HARBOR, 405.5, 361
230, LOC_CITY_NAME_SAO_LUIS, 53.3, UNIT_SPY, 542.7, 653
230, LOC_CITY_NAME_NATAL, 92.2, UNIT_JET_BOMBER, 265.5, 469
230, LOC_CITY_NAME_MACEIO, 29.6, BUILDING_SHIPYARD, 185.5, 194
230, LOC_CITY_NAME_STOCKHOLM, 38.8, BUILDING_POWER_PLANT, 183.0, 388
230, LOC_CITY_NAME_GOIANIA, 32.3, BUILDING_MARKET, 74.4, 80
230, LOC_CITY_NAME_CAMPINAS, 19.9, UNIT_MECHANIZED_INFANTRY, 380.1, 435
230, LOC_CITY_NAME_CAIRO, 120.3, PROJECT_LAUNCH_MOON_LANDING, 914.4, 1005
230, LOC_CITY_NAME_BAGHDAD, 72.2, BUILDING_BROADCAST_CENTER, 457.0, 388
230, LOC_CITY_NAME_HONG_KONG, 92.5, UNIT_SUBMARINE, 690.0, 723
230, LOC_CITY_NAME_MEDINA, 72.2, BUILDING_POWER_PLANT, 391.0, 388
230, LOC_CITY_NAME_ADEN, 79.5, UNIT_BOMBER, 453.3, 375
230, LOC_CITY_NAME_MECCA, 48.1, DISTRICT_NEIGHBORHOOD, 294.4, 302
230, LOC_CITY_NAME_JEDDAH, 57.0, UNIT_BOMBER, 129.5, 375
230, LOC_CITY_NAME_HATTIN, 46.3, BUILDING_MILITARY_ACADEMY, 126.3, 261
230, LOC_CITY_NAME_HOMS, 17.1, UNIT_ARCHAEOLOGIST, 229.5, 268
230, LOC_CITY_NAME_ZANZIBAR, 15.2, BUILDING_STOCK_EXCHANGE, 205.2, 261
230, LOC_CITY_NAME_BUENOS_AIRES, 13.2, UNIT_MECHANIZED_INFANTRY, 208.6, 435
230, LOC_CITY_NAME_NAN_MADOL, 83.3, BUILDING_LIGHTHOUSE, 83.3, 80
230, LOC_CITY_NAME_PRESLAV, 16.2, UNIT_MECHANIZED_INFANTRY, 86.2, 435
230, LOC_CITY_NAME_LA_VENTA, 8.8, BUILDING_SEWER, 87.2, 134
230, LOC_CITY_NAME_BANDAR_BRUNEI, 4.8, DISTRICT_NEIGHBORHOOD, 137.0, 273
230, LOC_CITY_NAME_VALLETTA, 2.4, UNIT_TRADER, 77.9, 97
230, LOC_CITY_NAME_AMSTERDAM, 2.8, UNIT_TRADER, 81.3, 95
230, LOC_CITY_NAME_VILNIUS, 12.0, BUILDING_BROADCAST_CENTER, 42.3, 388
230, LOC_CITY_NAME_HATTUSA, 13.5, UNIT_MECHANIZED_INFANTRY, 393.8, 435
231, LOC_CITY_NAME_MBANZA_KONGO, 52.5, BUILDING_POWER_PLANT, 333.0, 388
231, LOC_CITY_NAME_MBUMBI, 33.0, BUILDING_POWER_PLANT, 232.1, 388
231, LOC_CITY_NAME_SEOUL, 32.0, BUILDING_ZOO, 73.8, 298
231, LOC_CITY_NAME_MBAMBA, 24.0, BUILDING_ZOO, 89.2, 298
231, LOC_CITY_NAME_KWILA, 5.0, BUILDING_MUSEUM_ARTIFACT, 177.8, 194
231, LOC_CITY_NAME_MBWILA, 13.0, DISTRICT_COMMERCIAL_HUB, 236.7, 309
231, LOC_CITY_NAME_MPINDA, 13.6, BUILDING_ZOO, 127.6, 298
231, LOC_CITY_NAME_KWANGO, 12.0, BUILDING_ZOO, 98.1, 298
231, LOC_CITY_NAME_MBANZA_NSUNDI, 36.0, BUILDING_WORKSHOP, 91.2, 130
231, LOC_CITY_NAME_KINCHASSA, 44.1, BUILDING_POWER_PLANT, 308.9, 388
231, LOC_CITY_NAME_MBANZA_MPANGU, 11.5, DISTRICT_COMMERCIAL_HUB, 290.3, 290
231, LOC_CITY_NAME_SANGA, 32.5, DISTRICT_COMMERCIAL_HUB, 151.0, 361
231, LOC_CITY_NAME_MBAMBA_LOVATA, 29.0, BUILDING_BROADCAST_CENTER, 293.2, 388
231, LOC_CITY_NAME_URUK, 231.8, DISTRICT_AERODROME, 231.8, 361
231, LOC_CITY_NAME_UR, 160.1, UNIT_MODERN_ARMOR, 1151.4, 1024
231, LOC_CITY_NAME_JIAODONG, 83.6, DISTRICT_SPACEPORT, 894.8, 1206
231, LOC_CITY_NAME_XIAN, 102.6, DISTRICT_SPACEPORT, 208.1, 1206
231, LOC_CITY_NAME_ADAB, 104.5, BUILDING_RESEARCH_LAB, 218.1, 388
231, LOC_CITY_NAME_LAGASH, 93.2, UNIT_JET_BOMBER, 285.8, 469
231, LOC_CITY_NAME_SIPPAR, 58.9, BUILDING_AMPHITHEATER, 137.9, 100
231, LOC_CITY_NAME_NIPPUR, 81.0, UNIT_NUCLEAR_SUBMARINE, 342.4, 1024
231, LOC_CITY_NAME_ERIDU, 77.9, BUILDING_SEAPORT, 207.6, 388
231, LOC_CITY_NAME_AKSHAK, 20.9, DISTRICT_COMMERCIAL_HUB, 206.0, 361
231, LOC_CITY_NAME_LARSA, 112.6, BUILDING_LIBRARY, 112.6, 60
231, LOC_CITY_NAME_NIDAROS, 149.8, UNIT_BOMBER, 430.5, 375
231, LOC_CITY_NAME_KRISTIANSAND, 36.8, BUILDING_SHIPYARD, 200.1, 194
231, LOC_CITY_NAME_STAVANGER, 52.5, BUILDING_HANGAR, 177.4, 311
231, LOC_CITY_NAME_KABUL, 56.0, BUILDING_AIRPORT, 182.5, 402
231, LOC_CITY_NAME_SKEDSMO, 161.9, UNIT_MECHANIZED_INFANTRY, 161.9, 979
231, LOC_CITY_NAME_SKIEN, 29.8, BUILDING_HANGAR, 102.4, 311
231, LOC_CITY_NAME_OSLO, 101.6, BUILDING_SEWER, 101.6, 134
231, LOC_CITY_NAME_AVALDSNES, 38.5, DISTRICT_AERODROME, 155.2, 296
231, LOC_CITY_NAME_GENEVA, 668.2, UNIT_TRADER, 668.2, 92
231, LOC_CITY_NAME_ALESUND, 36.8, BUILDING_SEAPORT, 116.6, 388
231, LOC_CITY_NAME_LONDON, 74.0, BUILDING_POWER_PLANT, 401.1, 388
231, LOC_CITY_NAME_SHEFFIELD, 156.0, BUILDING_AIRPORT, 524.5, 402
231, LOC_CITY_NAME_BRISTOL, 112.7, UNIT_MECHANIZED_INFANTRY, 720.5, 979
231, LOC_CITY_NAME_BIRMINGHAM, 112.8, DISTRICT_SPACEPORT, 671.0, 1206
231, LOC_CITY_NAME_PLYMOUTH, 101.5, UNIT_MODERN_ARMOR, 101.5, 1024
231, LOC_CITY_NAME_LEEDS, 263.0, UNIT_NUCLEAR_SUBMARINE, 526.1, 1024
231, LOC_CITY_NAME_KANDY, 164.4, UNIT_NUCLEAR_SUBMARINE, 356.1, 1024
231, LOC_CITY_NAME_BRADFORD, 51.8, BUILDING_AIRPORT, 290.8, 402
231, LOC_CITY_NAME_MANCHESTER, 74.0, BUILDING_MILITARY_ACADEMY, 237.3, 261
231, LOC_CITY_NAME_PRESTON, 51.7, UNIT_MECHANIZED_INFANTRY, 140.7, 435
231, LOC_CITY_NAME_LIVERPOOL, 37.6, UNIT_MISSILE_CRUISER, 230.4, 455
231, LOC_CITY_NAME_PARIS, 160.0, UNIT_SPY, 160.0, 552
231, LOC_CITY_NAME_BORDEAUX, 208.3, UNIT_NUCLEAR_SUBMARINE, 208.3, 1024
231, LOC_CITY_NAME_LA_ROCHELLE, 100.7, UNIT_NUCLEAR_SUBMARINE, 800.1, 1024
231, LOC_CITY_NAME_ROUEN, 88.6, UNIT_SPY, 466.0, 552
231, LOC_CITY_NAME_NANTES, 56.2, UNIT_NUCLEAR_SUBMARINE, 402.4, 1024
231, LOC_CITY_NAME_RENNES, 88.8, BUILDING_BARRACKS, 88.8, 60
231, LOC_CITY_NAME_MARSEILLE, 39.6, UNIT_ARCHAEOLOGIST, 198.2, 268
231, LOC_CITY_NAME_MOHENJO_DARO, 40.7, UNIT_ARCHAEOLOGIST, 163.7, 268
231, LOC_CITY_NAME_TOULOUSE, 27.8, DISTRICT_HARBOR, 371.4, 361
231, LOC_CITY_NAME_RHEIMS, 83.3, PROJECT_MANHATTAN_PROJECT, 291.8, 670
231, LOC_CITY_NAME_RIO_DE_JANEIRO, 110.2, BUILDING_BROADCAST_CENTER, 110.2, 388
231, LOC_CITY_NAME_FORTALEZA, 51.3, BUILDING_AIRPORT, 248.8, 402
231, LOC_CITY_NAME_BELEM, 92.2, UNIT_MECHANIZED_INFANTRY, 888.3, 979
231, LOC_CITY_NAME_YEREVAN, 64.8, PROJECT_LAUNCH_MOON_LANDING, 951.7, 1005
231, LOC_CITY_NAME_SALVADOR, 37.0, DISTRICT_ENCAMPMENT, 37.0, 361
231, LOC_CITY_NAME_MANAUS, 55.1, BUILDING_SHIPYARD, 179.2, 194
231, LOC_CITY_NAME_GUARULHOS, 129.6, UNIT_MECHANIZED_INFANTRY, 466.7, 979
231, LOC_CITY_NAME_PORTO_ALEGRE, 103.7, BUILDING_LIGHTHOUSE, 103.7, 80
231, LOC_CITY_NAME_SAO_LUIS, 61.5, UNIT_SPY, 604.2, 653
231, LOC_CITY_NAME_NATAL, 92.2, UNIT_JET_BOMBER, 357.6, 469
231, LOC_CITY_NAME_MACEIO, 29.6, BUILDING_SHIPYARD, 215.1, 194
231, LOC_CITY_NAME_STOCKHOLM, 38.8, BUILDING_POWER_PLANT, 221.8, 388
231, LOC_CITY_NAME_GOIANIA, 32.3, BUILDING_MARKET, 106.7, 80
231, LOC_CITY_NAME_CAMPINAS, 19.9, UNIT_MECHANIZED_INFANTRY, 400.1, 435
231, LOC_CITY_NAME_PORTO_ALEGRE, 90.7, BUILDING_SHIPYARD, 90.7, 194
231, LOC_CITY_NAME_CAIRO, 120.3, PROJECT_LAUNCH_MOON_LANDING, 1034.6, 1005
231, LOC_CITY_NAME_BAGHDAD, 155.6, UNIT_MECHANIZED_INFANTRY, 155.6, 979
231, LOC_CITY_NAME_HONG_KONG, 103.6, UNIT_SUBMARINE, 793.6, 723
231, LOC_CITY_NAME_MEDINA, 78.0, BUILDING_VENETIAN_ARSENAL, 78.0, 616
231, LOC_CITY_NAME_ADEN, 162.9, BUILDING_SEWER, 162.9, 134
231, LOC_CITY_NAME_MECCA, 48.1, DISTRICT_NEIGHBORHOOD, 342.5, 302
231, LOC_CITY_NAME_JEDDAH, 66.6, UNIT_BOMBER, 129.5, 469
231, LOC_CITY_NAME_HATTIN, 46.3, BUILDING_MILITARY_ACADEMY, 172.6, 261
231, LOC_CITY_NAME_HOMS, 20.0, UNIT_ARCHAEOLOGIST, 249.5, 268
231, LOC_CITY_NAME_ZANZIBAR, 15.2, BUILDING_STOCK_EXCHANGE, 220.4, 261
231, LOC_CITY_NAME_BUENOS_AIRES, 13.2, UNIT_MECHANIZED_INFANTRY, 221.8, 435
231, LOC_CITY_NAME_NAN_MADOL, 47.8, UNIT_BUILDER, 47.8, 44
231, LOC_CITY_NAME_PRESLAV, 16.2, UNIT_MECHANIZED_INFANTRY, 102.4, 435
231, LOC_CITY_NAME_LA_VENTA, 8.8, BUILDING_SEWER, 96.0, 134
231, LOC_CITY_NAME_BANDAR_BRUNEI, 4.8, DISTRICT_NEIGHBORHOOD, 141.8, 273
231, LOC_CITY_NAME_VALLETTA, 2.4, UNIT_TRADER, 80.3, 97
231, LOC_CITY_NAME_AMSTERDAM, 2.8, UNIT_TRADER, 84.1, 95
231, LOC_CITY_NAME_VILNIUS, 12.0, BUILDING_BROADCAST_CENTER, 54.3, 388
231, LOC_CITY_NAME_HATTUSA, 13.5, UNIT_MECHANIZED_INFANTRY, 407.3, 435
232, LOC_CITY_NAME_MBANZA_KONGO, 52.5, BUILDING_POWER_PLANT, 385.5, 388
232, LOC_CITY_NAME_MBUMBI, 33.0, BUILDING_POWER_PLANT, 265.1, 388
232, LOC_CITY_NAME_SEOUL, 32.0, BUILDING_ZOO, 105.8, 298
232, LOC_CITY_NAME_MBAMBA, 24.0, BUILDING_ZOO, 113.2, 298
232, LOC_CITY_NAME_KWILA, 5.0, BUILDING_MUSEUM_ARTIFACT, 182.8, 194
232, LOC_CITY_NAME_MBWILA, 13.0, DISTRICT_COMMERCIAL_HUB, 249.7, 309
232, LOC_CITY_NAME_MPINDA, 13.0, BUILDING_ZOO, 140.6, 298
232, LOC_CITY_NAME_KWANGO, 12.0, BUILDING_ZOO, 110.1, 298
232, LOC_CITY_NAME_MBANZA_NSUNDI, 41.0, BUILDING_WORKSHOP, 132.2, 130
