Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
242, 7, Wander, , , UNIT_MACHINE_GUN (27983917), Move To: 59 8
242, 7, Wander, , , UNIT_TANK (25821235), Move To: 61 3
242, 7, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (24117297), UNIT_APOSTLE (25428012), Expected Damage: 0, Move 36 9 Attack 36 10
242, 7, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (33292342), UNIT_APOSTLE (27000918), Expected Damage: 0, Move 38 10 Attack 38 11
242, 7, HL: Move Missionary, , , UNIT_MISSIONARY (24182801)
242, 7, HL: Move Missionary, , , UNIT_APOSTLE (28311581)
242, 7, HL: Move Missionary, , , UNIT_APOSTLE (26542121)
242, 7, HL: Move Missionary, , , UNIT_APOSTLE (25428012)
242, 7, HL: Move Missionary, , , UNIT_MISSIONARY (25690180)
242, 7, HL: Move Missionary, , , UNIT_APOSTLE (27852881)
242, 7, HL: Move Missionary, , , UNIT_APOSTLE (27000918)
242, 7, HL: Move Missionary, , , UNIT_MISSIONARY (27525226)
242, 7, HL: Move Missionary, , , UNIT_MISSIONARY (23593069)
242, 7, HL: Explore fallback, , , UNIT_RANGER (24248352), Move To: 12 45
242, 7, HL: End Turn, , , UNIT_BUILDER (21495816)
242, 7, HL: End Turn, , , UNIT_RANGER (24248352)
242, 7, HL: End Turn, , , UNIT_SETTLER (12451902)
242, 7, HL: End Turn, , , UNIT_MILITARY_ENGINEER (15335502)
242, 7, HL: End Turn, , , UNIT_BUILDER (21758032)
242, 7, HL: End Turn, , , UNIT_BUILDER (20971627)
242, 9, Wander, , , UNIT_NUCLEAR_SUBMARINE (1507334), Move To: 38 45
242, 9, Wander, , , UNIT_MACHINE_GUN (1900551), Move To: 42 44
242, 9, HL: End Turn, , , UNIT_BUILDER (1703936)
242, 10, Wander, , , UNIT_MECHANIZED_INFANTRY (1507334), Move To: 52 45
242, 10, Wander, , , UNIT_CROSSBOWMAN (917511), Move To: 58 50
242, 10, Wander, , , UNIT_AT_CREW (1376264), Move To: 56 45
242, 14, Wander, , , UNIT_MECHANIZED_INFANTRY (2752515), Move To: 30 33
242, 15, Wander Back to City, , , UNIT_SLINGER (655362), Move To: 51 10
242, 15, Wander Back to City, , , UNIT_WARRIOR (327683), Move To: 51 10
242, 15, Wander, , , UNIT_AT_CREW (1310725), Move To: 52 10
242, 15, HL: End Turn, , , UNIT_BUILDER (1114112)
242, 16, Wander, , , UNIT_MECHANIZED_INFANTRY (1835012), Move To: 45 38
242, 16, Wander, , , UNIT_MECHANIZED_INFANTRY (1966087), Move To: 42 37
242, 20, Wander, , , UNIT_MACHINE_GUN (1835015), Move To: 69 9
242, 20, HL: End Turn, , , UNIT_SETTLER (589826)
242, 21, Wander Back to City, , , UNIT_WARRIOR (262144), Move To: 72 9
242, 21, Wander Back to City, , , UNIT_CATAPULT (655362), Move To: 72 9
242, 21, Wander, , , UNIT_ARTILLERY (1572871), Move To: 72 4
242, 21, Wander, , , UNIT_NUCLEAR_SUBMARINE (1507336), Move To: 74 10
242, 21, HL: End Turn, , , UNIT_BUILDER (851971)
242, 22, Wander, , , UNIT_AT_CREW (1376256), Move To: 69 43
242, 22, Wander, , , UNIT_MACHINE_GUN (1572865), Move To: 70 44
242, 22, Wander, , , UNIT_ARTILLERY (1638404), Move To: 68 44
242, 22, Wander, , , UNIT_MECHANIZED_INFANTRY (1441798), Move To: 70 42
242, 22, Wander, , , UNIT_MACHINE_GUN (1507335), Move To: 68 43
242, 24, Wander, , , UNIT_BATTLESHIP (1835009), Move To: 59 32
242, 24, Wander, , , UNIT_MECHANIZED_INFANTRY (2228226), Move To: 59 26
242, 24, Wander, , , UNIT_BATTLESHIP (1900547), Move To: 62 28
242, 24, Wander, , , UNIT_NUCLEAR_SUBMARINE (2031624), Move To: 61 32
242, 24, HL: End Turn, , , UNIT_BUILDER (2293760)
243, 1, Heal, , , UNIT_JET_BOMBER (22675497), 
243, 1, Heal, , , UNIT_JET_BOMBER (18874420), 
243, 1, Heal, , , UNIT_JET_BOMBER (19791927), 
243, 1, Heal, , , UNIT_JET_BOMBER (21561400), 
243, 1, Heal, , , UNIT_JET_BOMBER (20185148), 
243, 1, Heal, , , UNIT_JET_BOMBER (20774974), 
243, 1, Heal, , , UNIT_JET_BOMBER (23199816), 
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (15990795), Move To: 37 14
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (22937612), Move To: 31 8
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18219023), Move To: 33 6
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14221329), Move To: 48 13
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14155794), Move To: 48 13
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14745621), Move To: 48 13
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14286872), Move To: 33 6
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14680090), Move To: 48 13
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14614558), Move To: 48 13
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (22282279), Move To: 48 13
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (22675497), Move To: 33 6
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18546732), Move To: 36 15
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14549038), Move To: 46 12
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20578351), Move To: 37 14
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18874420), Move To: 33 6
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (19791927), Move To: 33 6
243, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20840511), Move To: 37 14
243, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (21233729), Move To: 37 14
243, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (14352432), Move To: 42 13
243, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (14417969), Move To: 44 9
243, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (14483506), Move To: 44 9
243, 1, AIR: Deploy, , , UNIT_JET_FIGHTER (21299266), Move To: 44 9
243, 1, Wander Back to City, , , UNIT_MISSILE_CRUISER (17235968), Move To: 31 8
243, 1, Wander, , , UNIT_NUCLEAR_SUBMARINE (22741046), Move To: 37 10
243, 1, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (19398713), Move To: 36 15
243, 1, Wander Back to City, , , UNIT_ROCKET_ARTILLERY (19464250), Move To: 36 15
243, 1, Wander, , , UNIT_MODERN_ARMOR (19660859), Move To: 37 10
243, 1, Wander Back to City, , , UNIT_ROCKET_ARTILLERY (21954629), Move To: 37 5
243, 1, Wander, , , UNIT_MODERN_ARMOR (23265353), Move To: 35 13
243, 1, Wander, , , UNIT_MODERN_ARMOR (23396426), Move To: 37 15
243, 1, Wander, , , UNIT_MODERN_ARMOR (16580621), Move To: 39 15
243, 1, Wander, , , UNIT_MODERN_AT (16646177), Move To: 43 7
243, 1, Wander, , , UNIT_MODERN_ARMOR (19857461), Move To: 41 12
243, 1, HL: End Turn, , , UNIT_BUILDER (21626907)
243, 2, AIR: Rebase, , , UNIT_JET_BOMBER (18612227), Move To: 27 5
243, 2, AIR: Rebase, , , UNIT_JET_BOMBER (18219013), Move To: 27 9
243, 2, AIR: Rebase, , , UNIT_FIGHTER (12386316), Move To: 24 14
243, 2, AIR: Rebase, , , UNIT_JET_BOMBER (17563663), Move To: 27 5
243, 2, AIR: Rebase, , , UNIT_FIGHTER (9175064), Move To: 27 16
243, 2, AIR: Rebase, , , UNIT_FIGHTER (11468837), Move To: 27 5
243, 2, AIR: Rebase, , , UNIT_JET_BOMBER (18808883), Move To: 21 14
243, 2, AIR: Rebase, , , UNIT_JET_BOMBER (17236033), Move To: 28 5
243, 2, AIR: Rebase, , , UNIT_JET_BOMBER (17367107), Move To: 27 5
243, 2, AIR: Rebase, , , UNIT_JET_BOMBER (18939973), Move To: 27 5
243, 2, AIR: Deploy, , , UNIT_FIGHTER (10354715), Move To: 21 14
243, 2, AIR: Deploy, , , UNIT_FIGHTER (9240605), Move To: 21 14
243, 2, AIR: Deploy, , , UNIT_FIGHTER (12976162), Move To: 21 14
243, 2, HL: Move Missionary, , , UNIT_MISSIONARY (11993098)
243, 2, HL: Move Missionary, , , UNIT_MISSIONARY (13697038)
243, 2, HL: Move Missionary, , , UNIT_MISSIONARY (13041699)
243, 2, HL: Move Missionary, , , UNIT_MISSIONARY (9895972)
243, 2, HL: Move Missionary, , , UNIT_MISSIONARY (18874406)
243, 2, HL: Move Missionary, , , UNIT_MISSIONARY (15925304)
243, 2, HL: End Turn, , , UNIT_BUILDER (9764884)
243, 2, HL: End Turn, , , UNIT_MILITARY_ENGINEER (12058649)
243, 2, HL: End Turn, , , UNIT_BUILDER (16580670)
243, 2, HL: End Turn, , , UNIT_BUILDER (17104960)
243, 4, Leader Formation, , , UNIT_GREAT_GENERAL (12910665), 40 18
243, 4, Heal, , , UNIT_JET_BOMBER (25821186), 
243, 4, Heal, , , UNIT_JET_BOMBER (26411040), 
243, 4, Heal, , , UNIT_JET_BOMBER (27066457), 
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25821186), Move To: 43 14
243, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21626902), Move To: 43 14
243, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21561372), Move To: 43 14
243, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (22151199), Move To: 43 14
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26411040), Move To: 43 14
243, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21299233), Move To: 43 14
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25362480), Move To: 39 20
243, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21037107), Move To: 41 17
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26673205), Move To: 39 19
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (25100343), Move To: 39 19
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (26607678), Move To: 39 19
243, 4, AIR: Rebase, , , UNIT_JET_FIGHTER (21823552), Move To: 45 16
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27656264), Move To: 39 19
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27590743), Move To: 39 19
243, 4, AIR: Rebase, , , UNIT_JET_BOMBER (27066457), Move To: 34 34
243, 4, AIR: Deploy, , , UNIT_JET_FIGHTER (21364766), Move To: 35 38
243, 4, AIR: Deploy, , , UNIT_JET_FIGHTER (26738729), Move To: 39 19
243, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (22872064), Move To: 45 16
243, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (20905988), Move To: 45 16
243, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (25231367), Move To: 40 23
243, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (18153495), Move To: 42 15
243, 4, Wander Back to City, , , UNIT_MECHANIZED_INFANTRY (20054042), Move To: 35 38
243, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (21102628), Move To: 44 20
243, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (24641573), Move To: 41 17
243, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (25165866), Move To: 44 20
243, 4, Wander, , , UNIT_MODERN_ARMOR (25493550), Move To: 39 28
243, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (20512817), Move To: 43 29
243, 4, Wander, , , UNIT_MODERN_ARMOR (22216754), Move To: 41 17
243, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (16515130), Move To: 45 26
243, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (23330875), Move To: 45 16
243, 4, Wander Back to City, , , UNIT_ARTILLERY (17825852), Move To: 34 34
243, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (17498190), Move To: 45 26
243, 4, Wander Back to City, , , UNIT_MECHANIZED_INFANTRY (18743377), Move To: 39 20
243, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (25886802), Move To: 41 17
243, 4, Wander Back to City, , , UNIT_MISSILE_CRUISER (25952339), Move To: 35 38
243, 4, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (26476630), Move To: 39 20
243, 4, Wander, , , UNIT_MODERN_ARMOR (27131994), Move To: 39 23
243, 4, Wander, , , UNIT_NUCLEAR_SUBMARINE (27197531), Move To: 40 22
243, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (16842768), Move To: 15 25
243, 4, Wander, , , UNIT_MACHINE_GUN (18939929), Move To: 48 50
243, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (22741055), Move To: 36 30
243, 4, Wander, , , UNIT_MECHANIZED_INFANTRY (16646219), Move To: 37 40
243, 5, Leader Formation, , , UNIT_GREAT_ADMIRAL (14090290), 54 20
243, 5, Leader Formation, , , UNIT_GREAT_GENERAL (11010114), 54 32
243, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35258403), Move To: 55 14
243, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35520556), Move To: 55 14
243, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35389488), Move To: 55 14
243, 5, AIR: Deploy, , , UNIT_JET_FIGHTER (35192923), Move To: 55 14
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (33751042), Move To: 51 18
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (34865155), Move To: 56 25
243, 5, Wander, , , UNIT_MISSILE_CRUISER (35454980), Move To: 54 41
243, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (36569102), Move To: 52 31
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (36503569), Move To: 55 20
243, 5, Wander, , , UNIT_TANK (31981587), Move To: 59 44
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (34799639), Move To: 50 30
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32374811), Move To: 50 39
243, 5, Wander, , , UNIT_ROCKET_ARTILLERY (31522846), Move To: 56 40
243, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (31850527), Move To: 53 31
243, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (27852843), Move To: 55 20
243, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (25296943), Move To: 53 29
243, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (35913779), Move To: 57 38
243, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (26738745), Move To: 53 27
243, 5, Wander, , , UNIT_TANK (30867516), Move To: 56 42
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (33423424), Move To: 56 25
243, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (30736451), Move To: 50 23
243, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (36044868), Move To: 55 34
243, 5, Wander Back to City, , , UNIT_MECHANIZED_INFANTRY (33620052), Move To: 45 42
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32964693), Move To: 48 39
243, 5, Wander, , , UNIT_ROCKET_ARTILLERY (33095778), Move To: 56 34
243, 5, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (35848291), Move To: 55 20
243, 5, Wander, , , UNIT_ROCKET_ARTILLERY (29491300), Move To: 55 34
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32505959), Move To: 50 25
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32702570), Move To: 56 25
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32768107), Move To: 52 31
243, 5, Wander, , , UNIT_NUCLEAR_SUBMARINE (32833644), Move To: 52 31
243, 5, Wander, , , UNIT_AT_CREW (20840521), Move To: 53 41
243, 5, Wander, , , UNIT_AT_CREW (21102671), Move To: 37 44
243, 5, Wander, , , UNIT_MECHANIZED_INFANTRY (24510552), Move To: 50 19
243, 5, Wander, , , UNIT_TANK (33816670), Move To: 54 18
243, 5, Wander, , , UNIT_MACHINE_GUN (27918433), Move To: 67 47
243, 5, Wander, , , UNIT_MISSILE_CRUISER (35586157), Move To: 63 23
243, 5, HL: Move Missionary, , , UNIT_APOSTLE (36241414)
243, 5, HL: Move Missionary, , , UNIT_APOSTLE (35061786)
243, 5, HL: Move Missionary, , , UNIT_MISSIONARY (33292342)
243, 5, HL: Move Missionary, , , UNIT_APOSTLE (35782721)
243, 5, HL: Build Improvement, , , UNIT_BUILDER, Move 48 30
243, 5, HL: Explore fallback, , , UNIT_NATURALIST (24313943), Move To: 43 33
243, 5, HL: End Turn, , , UNIT_NATURALIST (24313943)
243, 6, Leader Formation, , , UNIT_GREAT_ADMIRAL (11730966), 34 21
243, 6, AIR: Rebase, , , UNIT_JET_FIGHTER (30015516), Move To: 33 42
243, 6, AIR: Rebase, , , UNIT_JET_BOMBER (28508202), Move To: 30 31
243, 6, AIR: Rebase, , , UNIT_JET_BOMBER (25886780), Move To: 32 16
243, 6, AIR: Rebase, , , UNIT_JET_BOMBER (28639295), Move To: 34 21
243, 6, AIR: Rebase, , , UNIT_JET_BOMBER (29884487), Move To: 31 29
243, 6, AIR: Rebase, , , UNIT_JET_BOMBER (29818953), Move To: 29 43
243, 6, AIR: Rebase, , , UNIT_JET_BOMBER (28901454), Move To: 30 31
243, 6, AIR: Rebase, , , UNIT_JET_BOMBER (29229147), Move To: 26 17
243, 6, Wander Back to City, , , UNIT_MISSILE_CRUISER (30081058), Move To: 25 20
243, 6, HL: Move Missionary, , , UNIT_APOSTLE (22872070)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (26214408)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (23461901)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (26738702)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (29687823)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (24117297)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (28966962)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (28377147)
243, 6, HL: Move Missionary, , , UNIT_MISSIONARY (24969301)
243, 6, HL: Build Improvement, , , UNIT_MILITARY_ENGINEER, Improvement IMPROVEMENT_MINE
243, 6, HL: Build Improvement, , , UNIT_BUILDER, Move 27 17
243, 7, Heal, , , UNIT_NUCLEAR_SUBMARINE (27918412), 
243, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (28049439), Move To: 55 11
243, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (27787298), Move To: 64 13
243, 7, Wander, , , UNIT_TANK (25296952), Move To: 61 9
243, 7, Wander, , , UNIT_ARTILLERY (24379450), Move To: 60 13
243, 7, Wander, , , UNIT_MECHANIZED_INFANTRY (25755714), Move To: 63 13
243, 7, Wander, , , UNIT_MECHANIZED_INFANTRY (24707139), Move To: 61 12
243, 7, Wander, , , UNIT_MECHANIZED_INFANTRY (23855178), Move To: 61 10
243, 7, Wander, , , UNIT_SUBMARINE (18481247), Move To: 64 13
243, 7, Wander, , , UNIT_ARTILLERY (23658595), Move To: 64 15
243, 7, Wander, , , UNIT_AT_CREW (23396453), Move To: 61 4
243, 7, Wander, , , UNIT_AT_CREW (20381801), Move To: 62 5
243, 7, Wander, , , UNIT_TANK (28377199), Move To: 55 9
243, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (28573809), Move To: 61 11
243, 7, Wander, , , UNIT_MACHINE_GUN (27983917), Move To: 61 8
243, 7, Wander, , , UNIT_TANK (25821235), Move To: 64 6
243, 7, Wander, , , UNIT_NUCLEAR_SUBMARINE (27721789), Move To: 71 4
243, 7, Religious Combat, TARGET_RELIGIOUS_CIVILIAN, UNIT_MISSIONARY (33292342), UNIT_APOSTLE (27000918), Expected Damage: 0, Move 38 10 Attack 37 11
243, 7, HL: Move Missionary, , , UNIT_MISSIONARY (24182801)
243, 7, HL: Move Missionary, , , UNIT_APOSTLE (28311581)
243, 7, HL: Move Missionary, , , UNIT_APOSTLE (26542121)
243, 7, HL: Move Missionary, , , UNIT_APOSTLE (25428012)
243, 7, HL: Move Missionary, , , UNIT_MISSIONARY (28901439)
243, 7, HL: Move Missionary, , , UNIT_MISSIONARY (25690180)
243, 7, HL: Move Missionary, , , UNIT_APOSTLE (27852881)
243, 7, HL: Move Missionary, , , UNIT_APOSTLE (27000918)
243, 7, HL: Move Missionary, , , UNIT_MISSIONARY (23593069)
243, 7, HL: Explore fallback, , , UNIT_RANGER (24248352), Move To: 15 49
243, 7, HL: End Turn, , , UNIT_BUILDER (21495816)
243, 7, HL: End Turn, , , UNIT_RANGER (24248352)
243, 7, HL: End Turn, , , UNIT_SETTLER (12451902)
243, 7, HL: End Turn, , , UNIT_MILITARY_ENGINEER (15335502)
243, 7, HL: End Turn, , , UNIT_BUILDER (21758032)
243, 7, HL: End Turn, , , UNIT_BUILDER (20971627)
243, 9, Wander, , , UNIT_NUCLEAR_SUBMARINE (1507334), Move To: 39 46
243, 9, Wander, , , UNIT_MACHINE_GUN (1900551), Move To: 41 44
243, 9, HL: End Turn, , , UNIT_BUILDER (1703936)
243, 10, Wander, , , UNIT_MECHANIZED_INFANTRY (1507334), Move To: 54 47
243, 10, Wander, , , UNIT_CROSSBOWMAN (917511), Move To: 56 50
243, 10, Wander, , , UNIT_AT_CREW (1376264), Move To: 56 44
243, 15, Wander, , , UNIT_MECHANIZED_INFANTRY (1376257), Move To: 50 9
243, 15, Wander Back to City, , , UNIT_SLINGER (655362), Move To: 51 10
243, 15, Wander Back to City, , , UNIT_WARRIOR (327683), Move To: 51 10
243, 15, Wander, , , UNIT_AT_CREW (1310725), Move To: 50 10
243, 15, HL: End Turn, , , UNIT_BUILDER (1114112)
243, 16, Wander, , , UNIT_MECHANIZED_INFANTRY (1835012), Move To: 45 37
243, 16, Wander, , , UNIT_MECHANIZED_INFANTRY (1966087), Move To: 43 34
243, 20, Wander, , , UNIT_MACHINE_GUN (1835015), Move To: 70 10
243, 20, HL: End Turn, , , UNIT_SETTLER (589826)
243, 21, Wander Back to City, , , UNIT_WARRIOR (262144), Move To: 72 9
243, 21, Wander Back to City, , , UNIT_CATAPULT (655362), Move To: 72 9
243, 21, Wander, , , UNIT_ARTILLERY (1572871), Move To: 70 9
243, 21, Wander, , , UNIT_NUCLEAR_SUBMARINE (1507336), Move To: 77 8
243, 21, HL: End Turn, , , UNIT_BUILDER (851971)
243, 22, Wander, , , UNIT_AT_CREW (1376256), Move To: 68 42
243, 22, Wander, , , UNIT_MACHINE_GUN (1572865), Move To: 69 45
243, 22, Wander, , , UNIT_ARTILLERY (1638404), Move To: 67 43
243, 22, Wander, , , UNIT_MECHANIZED_INFANTRY (1441798), Move To: 69 43
243, 22, Wander, , , UNIT_MACHINE_GUN (1507335), Move To: 70 45
243, 24, Wander, , , UNIT_BATTLESHIP (1835009), Move To: 61 29
243, 24, Wander, , , UNIT_MECHANIZED_INFANTRY (2228226), Move To: 60 27
243, 24, Wander, , , UNIT_BATTLESHIP (1900547), Move To: 60 32
243, 24, Wander, , , UNIT_NUCLEAR_SUBMARINE (2031624), Move To: 60 31
243, 24, HL: End Turn, , , UNIT_BUILDER (2293760)
244, 1, Heal, , , UNIT_JET_BOMBER (15990795), 
244, 1, Heal, , , UNIT_JET_BOMBER (18546732), 
244, 1, Heal, , , UNIT_JET_BOMBER (20578351), 
244, 1, Heal, , , UNIT_JET_BOMBER (21561400), 
244, 1, Heal, , , UNIT_JET_BOMBER (20185148), 
244, 1, Heal, , , UNIT_JET_BOMBER (20774974), 
244, 1, Heal, , , UNIT_JET_BOMBER (20840511), 
244, 1, Heal, , , UNIT_JET_BOMBER (23199816), 
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (15990795), Move To: 39 13
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (22937612), Move To: 43 10
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18219023), Move To: 42 13
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14221329), Move To: 42 13
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14155794), Move To: 42 13
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14745621), Move To: 42 13
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14286872), Move To: 37 14
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14680090), Move To: 42 13
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14614558), Move To: 44 9
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (22282279), Move To: 44 9
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (22675497), Move To: 44 9
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18546732), Move To: 31 8
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14549038), Move To: 44 9
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20578351), Move To: 46 12
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14352432), Move To: 36 15
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14417969), Move To: 42 13
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (14483506), Move To: 37 14
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (18874420), Move To: 44 9
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (19791927), Move To: 44 9
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (21561400), Move To: 44 9
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20185148), Move To: 33 6
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20774974), Move To: 33 6
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (20840511), Move To: 33 6
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (21233729), Move To: 33 6
244, 1, AIR: Rebase, , , UNIT_JET_FIGHTER (21299266), Move To: 37 14
244, 1, AIR: Rebase, , , UNIT_JET_BOMBER (23199816), Move To: 44 9
244, 1, Wander Back to City, , , UNIT_MISSILE_CRUISER (17235968), Move To: 31 8
244, 1, Wander Back to City, , , UNIT_MODERN_AT (16646177), Move To: 36 15
244, 1, Wander, , , UNIT_MODERN_ARMOR (19857461), Move To: 44 10
244, 1, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (22741046), Move To: 37 10
244, 1, Wander Back to City, , , UNIT_NUCLEAR_SUBMARINE (19398713), Move To: 36 15
244, 1, Wander, , , UNIT_MODERN_ARMOR (19660859), Move To: 40 9
244, 1, Wander Back to City, , , UNIT_ROCKET_ARTILLERY (21954629), Move To: 37 5
244, 1, Wander, , , UNIT_MODERN_ARMOR (23265353), Move To: 38 9
244, 1, Wander, , , UNIT_MODERN_ARMOR (23396426), Move To: 37 10
244, 1, Wander, , , UNIT_ROCKET_ARTILLERY (19464250), Move To: 51 16
244, 1, HL: End Turn, , , UNIT_BUILDER (21626907)
244, 2, Heal, , , UNIT_JET_BOMBER (18612227), 
244, 2, Heal, , , UNIT_JET_BOMBER (17563663), 
244, 2, Heal, , , UNIT_JET_BOMBER (17236033), 
244, 2, Heal, , , UNIT_JET_BOMBER (17367107), 
244, 2, Heal, , , UNIT_JET_BOMBER (18939973), 
244, 2, AIR: Rebase, , , UNIT_JET_BOMBER (18612227), Move To: 27 16
244, 2, AIR: Rebase, , , UNIT_JET_BOMBER (18219013), Move To: 27 5
244, 2, AIR: Rebase, , , UNIT_FIGHTER (12386316), Move To: 27 9
244, 2, AIR: Rebase, , , UNIT_JET_BOMBER (17563663), Move To: 24 14
244, 2, AIR: Rebase, , , UNIT_FIGHTER (9175064), Move To: 21 14
